date,global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,sub_metering_remainder,rr,nbjrr1,nbjrr5,nbjrr10,nbjbrou
2008-09-11,1028.714,192.038,239.0998,3.0803,1005.0,417.0,7644.0,8079.2333,22.7,6.2,1.0,0.6,0.0
2008-09-12,1392.762,178.298,239.9683,4.1446,1867.0,402.0,8738.0,12205.7,22.7,6.2,1.0,0.6,0.0
2008-09-13,1631.436,186.192,240.1245,4.8201,930.0,5433.0,11807.0,9020.6,22.7,6.2,1.0,0.6,0.0
2008-09-14,1576.326,193.746,239.889,4.735,4673.0,445.0,6538.0,14616.1,22.7,6.2,1.0,0.6,0.0
2008-09-15,1697.708,136.118,240.2559,5.0718,960.0,364.0,10322.0,16649.1333,22.7,6.2,1.0,0.6,0.0
2008-09-16,1221.862,156.06,240.9488,3.6193,0.0,368.0,8249.0,11747.3667,22.7,6.2,1.0,0.6,0.0
2008-09-17,1519.21,177.168,240.6567,4.4897,1910.0,3727.0,9371.0,10312.1667,22.7,6.2,1.0,0.6,0.0
2008-09-18,1505.29,189.376,240.3271,4.4474,4202.0,357.0,7991.0,12538.1667,22.7,6.2,1.0,0.6,0.0
2008-09-19,1518.846,166.768,240.3571,4.4788,1569.0,351.0,12367.0,11027.1,22.7,6.2,1.0,0.6,0.0
2008-09-20,1304.6,156.204,240.5941,3.8056,0.0,370.0,12477.0,8896.3333,22.7,6.2,1.0,0.6,0.0
2008-09-21,1533.07,206.262,240.9402,4.5603,4010.0,2381.0,8347.0,10813.1667,22.7,6.2,1.0,0.6,0.0
2008-09-22,1358.564,151.524,240.2092,4.0126,1014.0,2448.0,10227.0,8953.7333,22.7,6.2,1.0,0.6,0.0
2008-09-23,1232.788,165.128,240.1834,3.6842,0.0,2168.0,7920.0,10458.4667,22.7,6.2,1.0,0.6,0.0
2008-09-24,1718.35,173.472,240.1258,5.0317,2019.0,4730.0,10548.0,11342.1667,22.7,6.2,1.0,0.6,0.0
2008-09-25,1131.22,173.77,240.2903,3.3438,1012.0,751.0,8485.0,8605.6667,22.7,6.2,1.0,0.6,0.0
2008-09-26,1431.45,211.572,240.3936,4.2396,1221.0,370.0,10890.0,11376.5,22.7,6.2,1.0,0.6,0.0
2008-09-27,2127.446,257.04,240.1465,6.2586,4347.0,2584.0,12688.0,15838.4333,22.7,6.2,1.0,0.6,0.0
2008-09-28,1731.104,163.968,240.2784,5.0796,1920.0,385.0,11242.0,15304.7333,22.7,6.2,1.0,0.6,0.0
2008-09-29,1501.738,199.432,240.264,4.4094,1014.0,363.0,10677.0,12974.9667,22.7,6.2,1.0,0.6,0.0
2008-09-30,1375.006,155.092,240.5838,4.0247,998.0,360.0,7415.0,14143.7667,22.7,6.2,1.0,0.6,0.0
2008-10-01,1872.364,181.256,241.1286,5.4821,2249.0,5800.0,10808.0,12349.0667,65.82,11.6,4.6,2.2,0.0
2008-10-02,1345.342,153.676,240.3282,3.9486,0.0,367.0,9060.0,12995.3667,65.82,11.6,4.6,2.2,0.0
2008-10-03,1612.58,158.598,239.842,4.7457,4801.0,349.0,9432.0,12294.3333,65.82,11.6,4.6,2.2,0.0
2008-10-04,2100.496,216.2,240.1744,6.1449,3462.0,629.0,12573.0,18344.2667,65.82,11.6,4.6,2.2,0.0
2008-10-05,1549.95,146.296,240.1375,4.5342,990.0,3257.0,6071.0,15514.5,65.82,11.6,4.6,2.2,0.0
2008-10-06,1423.782,125.204,239.1191,4.2164,990.0,286.0,9562.0,12891.7,65.82,11.6,4.6,2.2,0.0
2008-10-07,1726.568,187.234,238.8529,5.1661,1016.0,419.0,9476.0,17865.1333,65.82,11.6,4.6,2.2,0.0
2008-10-08,1860.576,152.41,240.049,5.4312,1044.0,5126.0,11650.0,13189.6,65.82,11.6,4.6,2.2,0.0
2008-10-09,1983.682,181.9,239.2754,5.8124,1032.0,3064.0,11652.0,17313.3667,65.82,11.6,4.6,2.2,0.0
2008-10-10,1518.338,148.044,239.6349,4.4368,0.0,389.0,12046.0,12870.6333,65.82,11.6,4.6,2.2,0.0
2008-10-11,1669.386,154.848,239.1826,4.906,2144.0,2335.0,11373.0,11971.1,65.82,11.6,4.6,2.2,0.0
2008-10-12,1907.94,161.806,240.1515,5.6151,2561.0,5822.0,7171.0,16245.0,65.82,11.6,4.6,2.2,0.0
2008-10-13,1461.976,147.894,240.8094,4.2543,1037.0,535.0,9483.0,13311.2667,65.82,11.6,4.6,2.2,0.0
2008-10-14,1609.056,164.286,239.2157,4.7301,1177.0,442.0,9939.0,15259.6,65.82,11.6,4.6,2.2,0.0
2008-10-15,2156.896,168.462,239.5068,6.3282,1998.0,7042.0,9984.0,16924.2667,65.82,11.6,4.6,2.2,0.0
2008-10-16,1583.68,136.84,239.2628,4.6612,951.0,429.0,8438.0,16576.6667,65.82,11.6,4.6,2.2,0.0
2008-10-17,1866.886,153.522,240.0476,5.4758,2036.0,3187.0,9639.0,16252.7667,65.82,11.6,4.6,2.2,0.0
2008-10-18,2239.19,162.628,239.8354,6.5471,799.0,1655.0,12146.0,22719.8333,65.82,11.6,4.6,2.2,0.0
2008-10-19,1971.934,181.596,240.0425,5.8053,698.0,8010.0,4600.0,19557.5667,65.82,11.6,4.6,2.2,0.0
2008-10-20,1667.554,137.812,240.4325,4.8603,844.0,2648.0,10475.0,13825.5667,65.82,11.6,4.6,2.2,0.0
2008-10-21,2063.716,152.344,239.7307,6.0808,857.0,2663.0,11331.0,19544.2667,65.82,11.6,4.6,2.2,0.0
2008-10-22,1646.01,149.344,240.8158,4.8369,662.0,2542.0,8487.0,15742.5,65.82,11.6,4.6,2.2,0.0
2008-10-23,1830.494,161.208,240.399,5.3746,815.0,1435.0,10587.0,17671.2333,65.82,11.6,4.6,2.2,0.0
2008-10-24,2133.226,168.014,240.4137,6.2669,7893.0,2277.0,10284.0,15099.7667,65.82,11.6,4.6,2.2,0.0
2008-10-25,1596.428,125.256,240.9227,4.6338,737.0,480.0,14164.0,11226.1333,65.82,11.6,4.6,2.2,0.0
2008-10-26,523.492,115.53,242.1235,1.4992,0.0,360.0,2013.0,6351.8667,65.82,11.6,4.6,2.2,0.0
2008-10-27,523.892,128.978,242.2281,1.5092,0.0,402.0,1967.0,6362.5333,65.82,11.6,4.6,2.2,0.0
2008-10-28,1327.29,145.076,241.3268,3.8532,2263.0,362.0,5090.0,14406.5,65.82,11.6,4.6,2.2,0.0
2008-10-29,1612.576,133.282,241.7896,4.6043,1037.0,345.0,4015.0,21479.2667,65.82,11.6,4.6,2.2,0.0
2008-10-30,1098.6,123.028,242.0833,3.2733,0.0,345.0,2619.0,15346.0,65.82,11.6,4.6,2.2,0.0
2008-10-31,1285.832,104.348,241.3298,3.7664,0.0,312.0,10483.0,10635.5333,65.82,11.6,4.6,2.2,0.0
2008-11-01,830.498,113.672,241.8102,2.6257,0.0,344.0,1939.0,11558.6333,55.78,14.2,4.2,0.2,0.4
2008-11-02,910.614,120.472,242.1557,2.864,0.0,346.0,2824.0,12006.9,55.78,14.2,4.2,0.2,0.4
2008-11-03,847.6,115.248,241.7651,2.665,963.0,347.0,1892.0,10924.6667,55.78,14.2,4.2,0.2,0.4
2008-11-04,1562.316,121.476,240.8024,4.6524,0.0,6214.0,4106.0,15718.6,55.78,14.2,4.2,0.2,0.4
2008-11-05,3134.93,257.82,239.4808,9.2392,7597.0,10409.0,8362.0,25880.8333,55.78,14.2,4.2,0.2,0.4
2008-11-06,1588.438,181.468,240.3902,4.7267,1033.0,430.0,6734.0,18276.9667,55.78,14.2,4.2,0.2,0.4
2008-11-07,1619.184,109.988,239.7518,4.7546,1032.0,389.0,10421.0,15144.4,55.78,14.2,4.2,0.2,0.4
2008-11-08,1733.138,133.168,239.308,5.1047,1114.0,3271.0,6069.0,18431.6333,55.78,14.2,4.2,0.2,0.4
2008-11-09,2578.538,210.946,238.4541,7.621,6301.0,661.0,14348.0,21665.6333,55.78,14.2,4.2,0.2,0.4
2008-11-10,2112.904,156.726,239.6298,6.2143,1023.0,355.0,10387.0,23450.0667,55.78,14.2,4.2,0.2,0.4
2008-11-11,2455.95,128.08,239.8787,7.1833,2475.0,2288.0,14651.0,21518.5,55.78,14.2,4.2,0.2,0.4
2008-11-12,2190.286,159.172,240.3865,6.3512,1066.0,2752.0,9430.0,23256.7667,55.78,14.2,4.2,0.2,0.4
2008-11-13,1238.46,125.424,241.5979,3.6272,0.0,338.0,6315.0,13988.0,55.78,14.2,4.2,0.2,0.4
2008-11-14,1621.738,127.894,241.0218,4.7556,2092.0,325.0,9929.0,14682.9667,55.78,14.2,4.2,0.2,0.4
2008-11-15,3031.628,165.16,238.6341,8.9632,3952.0,3799.0,15635.0,27141.1333,55.78,14.2,4.2,0.2,0.4
2008-11-16,2365.432,163.13,240.4941,6.919,4791.0,1829.0,8945.0,23858.8667,55.78,14.2,4.2,0.2,0.4
2008-11-17,1523.636,118.874,241.1349,4.4121,0.0,378.0,10590.0,14425.9333,55.78,14.2,4.2,0.2,0.4
2008-11-18,1749.05,139.282,239.902,5.1418,1079.0,369.0,11204.0,16498.8333,55.78,14.2,4.2,0.2,0.4
2008-11-19,1840.238,166.452,240.5396,5.4129,1737.0,3026.0,8704.0,17203.6333,55.78,14.2,4.2,0.2,0.4
2008-11-20,1692.336,121.192,239.8181,4.9844,1034.0,347.0,7732.0,19092.6,55.78,14.2,4.2,0.2,0.4
2008-11-21,1673.93,127.554,239.9283,4.9465,1039.0,348.0,10396.0,16115.8333,55.78,14.2,4.2,0.2,0.4
2008-11-22,1711.368,124.868,239.7318,5.0496,1093.0,882.0,8320.0,18227.8,55.78,14.2,4.2,0.2,0.4
2008-11-23,3406.78,207.018,239.151,10.0483,3631.0,8823.0,10290.0,34035.6667,55.78,14.2,4.2,0.2,0.4
2008-11-24,3212.998,121.618,240.3595,9.2854,1063.0,510.0,13378.0,38598.9667,55.78,14.2,4.2,0.2,0.4
2008-11-25,2702.85,150.564,240.9306,7.8239,3010.0,345.0,10471.0,31221.5,55.78,14.2,4.2,0.2,0.4
2008-11-26,1515.954,119.996,242.4009,4.3564,909.0,304.0,10002.0,14050.9,55.78,14.2,4.2,0.2,0.4
2008-11-27,2362.218,126.218,241.44,6.8411,2491.0,330.0,12440.0,24109.3,55.78,14.2,4.2,0.2,0.4
2008-11-28,1885.964,128.426,243.0665,5.4096,1113.0,295.0,11361.0,18663.7333,55.78,14.2,4.2,0.2,0.4
2008-11-29,2434.668,166.51,241.2408,7.0536,5268.0,2392.0,12386.0,20531.8,55.78,14.2,4.2,0.2,0.4
2008-11-30,2401.388,170.904,242.3746,6.9556,1161.0,3481.0,11474.0,23907.1333,55.78,14.2,4.2,0.2,0.4
2008-12-01,1616.538,118.678,243.4458,4.7585,1085.0,309.0,9013.0,16535.3,33.24,9.0,1.6,0.0,0.2
2008-12-02,1793.444,145.908,243.3794,5.2151,0.0,304.0,11343.0,18243.7333,33.24,9.0,1.6,0.0,0.2
2008-12-03,1755.164,124.722,243.3837,5.0696,1137.0,302.0,9664.0,18149.7333,33.24,9.0,1.6,0.0,0.2
2008-12-04,1738.638,113.99,243.4631,5.0238,1085.0,281.0,11314.0,16297.3,33.24,9.0,1.6,0.0,0.2
2008-12-05,2058.618,120.026,242.9759,5.9676,831.0,310.0,9852.0,23317.3,33.24,9.0,1.6,0.0,0.2
2008-12-06,2523.836,188.144,241.1366,7.3583,4005.0,5749.0,9048.0,23261.9333,33.24,9.0,1.6,0.0,0.2
2008-12-07,2466.74,180.224,242.2385,7.1574,3294.0,310.0,13627.0,23881.3333,33.24,9.0,1.6,0.0,0.2
2008-12-08,1868.636,120.782,243.7316,5.3832,1117.0,296.0,13256.0,16474.9333,33.24,9.0,1.6,0.0,0.2
2008-12-09,2003.144,132.516,243.5557,5.7576,1985.0,2553.0,12886.0,15961.7333,33.24,9.0,1.6,0.0,0.2
2008-12-10,2233.66,146.106,243.4517,6.4099,1128.0,4144.0,12149.0,19806.6667,33.24,9.0,1.6,0.0,0.2
2008-12-11,1432.522,114.916,243.4184,4.1219,1160.0,273.0,7979.0,14463.3667,33.24,9.0,1.6,0.0,0.2
2008-12-12,1815.534,139.342,243.043,5.2217,1157.0,255.0,12154.0,16692.9,33.24,9.0,1.6,0.0,0.2
2008-12-13,1825.574,163.278,241.5385,5.3218,2186.0,261.0,9271.0,18708.2333,33.24,9.0,1.6,0.0,0.2
2008-12-14,2002.12,164.014,241.6228,5.8815,3742.0,2497.0,5415.0,21714.6667,33.24,9.0,1.6,0.0,0.2
2008-12-15,1795.45,113.744,243.0392,5.191,1178.0,252.0,9668.0,18826.1667,33.24,9.0,1.6,0.0,0.2
2008-12-16,1797.09,114.598,243.8799,5.1926,0.0,253.0,11334.0,18364.5,33.24,9.0,1.6,0.0,0.2
2008-12-17,2098.786,136.216,243.3135,6.0803,4251.0,284.0,10813.0,19631.7667,33.24,9.0,1.6,0.0,0.2
2008-12-18,1736.94,118.07,242.8591,4.9893,1125.0,258.0,11293.0,16273.0,33.24,9.0,1.6,0.0,0.2
2008-12-19,1882.112,132.154,241.8662,5.4801,1538.0,296.0,11773.0,17761.5333,33.24,9.0,1.6,0.0,0.2
2008-12-20,2244.142,160.838,242.5651,6.5,1134.0,6479.0,12837.0,16952.3667,33.24,9.0,1.6,0.0,0.2
2008-12-21,2643.61,135.072,241.7201,7.6626,1099.0,9189.0,14816.0,18956.1667,33.24,9.0,1.6,0.0,0.2
2008-12-22,2015.808,124.87,241.8645,5.8571,2157.0,391.0,10433.0,20615.8,33.24,9.0,1.6,0.0,0.2
2008-12-23,1798.088,151.08,241.7705,5.2507,2666.0,2115.0,8326.0,16861.1333,33.24,9.0,1.6,0.0,0.2
2008-12-24,1269.638,115.318,243.9606,3.6336,0.0,364.0,9981.0,10815.6333,33.24,9.0,1.6,0.0,0.2
2008-12-25,1061.118,116.882,243.2331,3.0386,0.0,285.0,3598.0,13802.3,33.24,9.0,1.6,0.0,0.2
2008-12-26,1223.732,124.222,244.3537,3.5007,1121.0,279.0,7796.0,11199.5333,33.24,9.0,1.6,0.0,0.2
2008-12-27,2972.164,118.132,243.3119,8.4318,0.0,244.0,12209.0,37083.0667,33.24,9.0,1.6,0.0,0.2
2008-12-28,1570.642,112.248,244.5604,4.42,1953.0,217.0,5291.0,18716.3667,33.24,9.0,1.6,0.0,0.2
2008-12-29,555.278,91.638,244.9548,1.5789,0.0,218.0,2480.0,6556.6333,33.24,9.0,1.6,0.0,0.2
2008-12-30,1195.238,113.206,244.6382,3.4018,0.0,245.0,7145.0,12530.6333,33.24,9.0,1.6,0.0,0.2
2008-12-31,1964.188,129.272,243.2966,5.6876,2975.0,246.0,11860.0,17655.4667,33.24,9.0,1.6,0.0,0.2
